image_path,fold
data/D1/Healthy/Healthy(27).jpg,3
data/D1/Healthy/Healthy(28).jpg,1
data/D1/Healthy/Healthy(29).jpg,4
data/D1/Healthy/Healthy(61).jpg,3
data/D1/Healthy/Healthy(63).jpg,4
data/D1/Healthy/Healthy(81).jpg,1
data/D1/Healthy/Healthy(88).jpg,3
data/D1/Healthy/Healthy(96).jpg,1
data/D1/Healthy/IMG20241024093010.png,1
data/D1/Healthy/IMG20241024093010_rotated_90.png,1
data/D1/Healthy/IMG20241024094452_rotated_90.png,2
data/D1/Healthy/IMG20241024095452.png,1
data/D1/Healthy/IMG20241024095452_rotated_360.png,1
data/D1/Healthy/IMG20241024101153.png,1
data/D1/Healthy/IMG20241024101226_rotated_90.png,4
data/D1/Healthy/IMG20241024101536.png,1
data/D1/Healthy/IMG20241024101536_rotated_90.png,1
data/D1/Healthy/IMG_20240114_140122.jpg,0
data/D1/Healthy/IMG_20240114_140138.jpg,0
data/D1/Healthy/IMG_20240114_140153(1).jpg,0
data/D1/Healthy/IMG_20240114_140153.jpg,0
data/D1/Healthy/IMG_20240114_140156.jpg,0
data/D1/Healthy/IMG_20240114_140204.jpg,0
data/D1/Healthy/IMG_20240114_140228(1).jpg,0
data/D1/Healthy/IMG_20240114_140228.jpg,0
data/D1/Healthy/IMG_20240114_140235.jpg,0
data/D1/Healthy/IMG_20240114_140239.jpg,0
data/D1/Healthy/IMG_20240114_140304.jpg,0
data/D1/Healthy/IMG_20240114_140317(1).jpg,0
data/D1/Healthy/IMG_20240114_140317.jpg,0
data/D1/Healthy/IMG_20240114_140428.jpg,0
data/D1/Healthy/IMG_20240114_140434.jpg,0
data/D1/Healthy/IMG_20240114_140445(1).jpg,0
data/D1/Healthy/IMG_20240114_140445.jpg,0
data/D1/Healthy/IMG_20240114_140512.jpg,0
data/D1/Healthy/IMG_20240114_140517.jpg,0
data/D1/Healthy/IMG_20240114_142918.jpg,0
data/D1/Healthy/IMG_20240114_142930.jpg,0
data/D1/Healthy/IMG_20240114_142935.jpg,0
data/D1/Healthy/IMG_20240114_142946(1).jpg,0
data/D1/Healthy/IMG_20240114_142946.jpg,0
data/D1/Healthy/IMG_20240114_143002.jpg,0
data/D1/Healthy/IMG_20240114_143010.jpg,0
data/D1/Healthy/IMG_20240114_143028.jpg,0
data/D1/Healthy/IMG_20240114_143038(1).jpg,0
data/D1/Healthy/IMG_20240114_143038.jpg,0
data/D1/Healthy/IMG_20240114_143041(1).jpg,0
data/D1/Healthy/IMG_20240114_143041.jpg,0
data/D1/Healthy/IMG_20240114_143042.jpg,0
data/D1/Healthy/IMG_20240114_143047.jpg,0
data/D1/Healthy/IMG_20240114_143048(1).jpg,0
data/D1/Healthy/IMG_20240114_143048.jpg,0
data/D1/Healthy/IMG_20240114_143055.jpg,0
data/D1/Healthy/IMG_20240114_143101.jpg,0
data/D1/Healthy/IMG_20240114_143102(1).jpg,0
data/D1/Healthy/IMG_20240114_143102.jpg,0
data/D1/Healthy/IMG_20240114_143113.jpg,0
data/D1/Healthy/IMG_20240114_143113_2.jpg,0
data/D1/Healthy/IMG_20240114_143942.jpg,0
data/D1/Healthy/IMG_20240114_143943.jpg,0
data/D1/Healthy/IMG_20240114_143945(1).jpg,0
data/D1/Healthy/IMG_20240114_143945.jpg,0
data/D1/Healthy/IMG_20240114_143946.jpg,0
data/D1/Healthy/IMG_20240114_143950(1).jpg,0
data/D1/Healthy/IMG_20240114_143950.jpg,0
data/D1/Healthy/IMG_20240114_143951.jpg,0
data/D1/Healthy/IMG_20240114_143953.jpg,0
data/D1/Healthy/IMG_20240114_143957(1).jpg,0
data/D1/Healthy/IMG_20240114_143957.jpg,0
data/D1/Healthy/IMG_20240114_144001.jpg,0
data/D1/Healthy/IMG_20240114_144002.jpg,0
data/D1/Healthy/IMG_20240114_144005.jpg,0
data/D1/Healthy/IMG_20240114_144006.jpg,0
data/D1/Healthy/IMG_20240114_144013.jpg,0
data/D1/Healthy/IMG_20240114_144014(1).jpg,0
data/D1/Healthy/IMG_20240114_144014.jpg,0
data/D1/Healthy/IMG_20240114_144015.jpg,0
data/D1/Healthy/IMG_20240114_144016_1.jpg,0
data/D1/Healthy/IMG_20240114_144020.jpg,0
data/D1/Healthy/IMG_20240114_144021.jpg,0
data/D1/Healthy/IMG_20240114_144021_1.jpg,0
data/D1/Healthy/IMG_20240114_144021_2.jpg,0
data/D1/Healthy/IMG_20240114_144033.jpg,0
data/D1/Healthy/IMG_20240114_144034.jpg,0
data/D1/Healthy/IMG_20240114_144036.jpg,0
data/D1/Healthy/IMG_20240114_144037.jpg,0
data/D1/Healthy/IMG_20240114_144037_1.jpg,0
data/D1/Healthy/IMG_20240114_144040.jpg,0
data/D1/Healthy/IMG_20240114_144040_1.jpg,0
data/D1/Healthy/IMG_20240114_144041.jpg,0
data/D1/Healthy/IMG_20240114_144045.jpg,0
data/D1/Healthy/IMG_20240114_144046.jpg,0
data/D1/Healthy/IMG_20240114_144048.jpg,3
data/D1/Healthy/IMG_20240114_144049.jpg,3
data/D1/Healthy/IMG_20240114_144051.jpg,0
data/D1/Healthy/IMG_20240114_144055.jpg,0
data/D1/Healthy/IMG_20240114_144106.jpg,0
data/D1/Healthy/IMG_20240114_144107_1.jpg,0
data/D1/Healthy/IMG_20240114_144109.jpg,0
data/D1/Healthy/IMG_20240114_144110.jpg,0
data/D1/Healthy/IMG_20240114_144114.jpg,0
data/D1/Healthy/IMG_20240114_144115.jpg,0
data/D1/Healthy/IMG_20240114_144115_1.jpg,0
data/D1/Healthy/IMG_20240114_144117.jpg,0
data/D1/Healthy/IMG_20240114_144117_1.jpg,0
data/D1/Healthy/IMG_20240114_144119.jpg,0
data/D1/Healthy/IMG_20240114_144119_1.jpg,0
data/D1/Healthy/IMG_20240114_144125.jpg,0
data/D1/Healthy/IMG_20240114_144125_1.jpg,0
data/D1/Healthy/IMG_20240114_144126.jpg,0
data/D1/Healthy/IMG_20240114_144126_1.jpg,0
data/D1/Healthy/IMG_20240114_144127.jpg,0
data/D1/Healthy/IMG_20240114_144127_1.jpg,0
data/D1/Healthy/IMG_20240114_144128.jpg,0
data/D1/Healthy/IMG_20240114_144128_1.jpg,0
data/D1/Healthy/IMG_20240114_144141.jpg,0
data/D1/Healthy/IMG_20240114_144142.jpg,0
data/D1/Healthy/IMG_20240114_144142_1.jpg,0
data/D1/Healthy/IMG_20240114_144143.jpg,0
data/D1/Healthy/IMG_20240114_144143_1.jpg,0
data/D1/Healthy/IMG_20240114_144146.jpg,0
data/D1/Healthy/IMG_20240114_144146_1.jpg,0
data/D1/Healthy/IMG_20240114_144146_2.jpg,0
data/D1/Healthy/IMG_20240114_144148.jpg,0
data/D1/Healthy/IMG_20240114_144148_1.jpg,0
data/D1/Healthy/IMG_20240114_144149.jpg,0
data/D1/Healthy/IMG_20240114_144154_1.jpg,0
data/D1/Healthy/IMG_20240114_144154_2.jpg,0
data/D1/Healthy/IMG_20240114_144156.jpg,0
data/D1/Healthy/IMG_20240114_144156_1.jpg,0
data/D1/Healthy/IMG_20240114_144158.jpg,0
data/D1/Healthy/IMG_20240114_144158_1.jpg,0
data/D1/Healthy/IMG_20240114_144159.jpg,0
data/D1/Healthy/IMG_20240114_144201.jpg,0
data/D1/Healthy/IMG_20240114_144201_1.jpg,0
data/D1/Healthy/IMG_20240114_144201_2.jpg,0
data/D1/Healthy/IMG_20240114_144210.jpg,0
data/D1/Healthy/IMG_20240114_144210_2.jpg,0
data/D1/Healthy/IMG_20240114_144211.jpg,0
data/D1/Healthy/IMG_20240114_144214.jpg,0
data/D1/Healthy/IMG_20240114_144215.jpg,0
data/D1/Healthy/IMG_20240114_144218.jpg,0
data/D1/Healthy/IMG_20240114_144219.jpg,0
data/D1/Healthy/IMG_20240114_144226.jpg,0
data/D1/Healthy/IMG_20240114_144226_1.jpg,0
data/D1/Healthy/IMG_20240114_144226_2.jpg,0
data/D1/Healthy/IMG_20240114_144228_1.jpg,0
data/D1/Healthy/IMG_20240114_144229.jpg,0
data/D1/Healthy/IMG_20240114_144230.jpg,0
data/D1/Healthy/IMG_20240114_144234.jpg,0
data/D1/Healthy/IMG_20240114_144234_1.jpg,0
data/D1/Healthy/IMG_20240114_144246.jpg,0
data/D1/Healthy/IMG_20240114_144246_1.jpg,0
data/D1/Healthy/IMG_20240114_144248.jpg,0
data/D1/Healthy/IMG_20240114_144249.jpg,0
data/D1/Healthy/IMG_20240114_144251.jpg,0
data/D1/Healthy/IMG_20240114_144251_1.jpg,0
data/D1/Healthy/IMG_20240114_144252.jpg,3
data/D1/Healthy/IMG_20240114_144253.jpg,1
data/D1/Healthy/IMG_20240114_144256.jpg,0
data/D1/Healthy/IMG_20240114_144256_1.jpg,0
data/D1/Healthy/IMG_20240114_144316.jpg,0
data/D1/Healthy/IMG_20240114_144316_1.jpg,0
data/D1/Healthy/IMG_20240114_144318.jpg,0
data/D1/Healthy/IMG_20240114_144318_1.jpg,0
data/D1/Healthy/IMG_20240114_144320.jpg,0
data/D1/Healthy/IMG_20240114_144320_1.jpg,0
data/D1/Healthy/IMG_20240114_144325.jpg,0
data/D1/Healthy/IMG_20240114_144325_1.jpg,0
data/D1/Healthy/IMG_20240114_144326.jpg,0
data/D1/Healthy/IMG_20240114_144328.jpg,0
data/D1/Healthy/IMG_20240114_144337.jpg,0
data/D1/Healthy/IMG_20240114_144338.jpg,0
data/D1/Healthy/IMG_20240114_144339.jpg,0
data/D1/Healthy/IMG_20240114_144341.jpg,0
data/D1/Healthy/IMG_20240114_144345.jpg,0
data/D1/Healthy/IMG_20240114_144345_1.jpg,0
data/D1/Healthy/IMG_20240114_144345_2.jpg,0
data/D1/Healthy/IMG_20240114_144353.jpg,0
data/D1/Healthy/IMG_20240114_144353_1.jpg,0
data/D1/Healthy/IMG_20240114_144355.jpg,0
data/D1/Healthy/IMG_20240114_144355_1.jpg,0
data/D1/Healthy/IMG_20240114_144358.jpg,0
data/D1/Healthy/IMG_20240114_144359.jpg,0
data/D1/Healthy/IMG_20240114_144400.jpg,0
data/D1/Healthy/IMG_20240114_144404.jpg,0
data/D1/Healthy/IMG_20240114_144414.jpg,0
data/D1/Healthy/IMG_20240114_144415.jpg,0
data/D1/Healthy/IMG_20240114_144416.jpg,0
data/D1/Healthy/IMG_20240114_144417.jpg,0
data/D1/Healthy/IMG_20240114_144418.jpg,0
data/D1/Healthy/IMG_20240114_144419.jpg,0
data/D1/Healthy/IMG_20240114_144425.jpg,0
data/D1/Healthy/IMG_20240114_144426.jpg,0
data/D1/Healthy/IMG_20240114_144426_1.jpg,0
data/D1/Healthy/IMG_20240114_144428(1).jpg,0
data/D1/Healthy/IMG_20240114_144428.jpg,0
data/D1/Healthy/IMG_20240114_144428_1.jpg,0
data/D1/Healthy/IMG_20241103_144950_1.png,1
data/D1/Healthy/IMG_20241103_145024.png,2
data/D1/Healthy/IMG_20241103_145142.png,3
data/D1/Healthy/IMG_20241103_145158.png,4
data/D1/Healthy/IMG_20241103_145822.png,3
data/D1/Healthy/IMG_20241103_145850.png,1
data/D1/Healthy/IMG_20241103_145852.png,2
data/D1/Healthy/IMG_20241103_145928.png,2
data/D1/Healthy/IMG_20241103_145953.png,1
data/D1/Healthy/IMG_20241103_150029.png,4
data/D1/Healthy/IMG_20241103_151448.png,3
data/D1/Healthy/IMG_20241103_151743.png,2
data/D1/Healthy/IMG_20241103_151744.png,2
data/D1/Healthy/IMG_20241103_151754.png,3
data/D1/Healthy/Screenshot 2024-10-28 191648.png,4
data/D1/Healthy/Screenshot 2024-10-28 191658_rotated_180.png,2
data/D1/Healthy/Screenshot 2024-10-28 191918.png,3
data/D1/Healthy/Screenshot 2024-10-28 192118_rotated_90.png,3
data/D1/Healthy/Screenshot 2024-10-28 192720_rotated_270.png,3
data/D1/Healthy/Screenshot 2024-10-28 192720_rotated_90.png,3
data/D1/Healthy/Screenshot 2024-10-28 194141 - Edited_rotated_45.png,2
data/D1/Mealybug/_storage_emulated_0_miui_ShareMe_IMG_20231125_155004.jpg,0
data/D1/Mealybug/Anthracnose_increased_1.png,0
data/D1/Mealybug/Anthracnose_increased_10.png,3
data/D1/Mealybug/Anthracnose_increased_11.png,3
data/D1/Mealybug/Anthracnose_increased_12.png,1
data/D1/Mealybug/Anthracnose_increased_13.png,1
data/D1/Mealybug/Anthracnose_increased_14.png,1
data/D1/Mealybug/Anthracnose_increased_15.png,1
data/D1/Mealybug/Anthracnose_increased_16.png,0
data/D1/Mealybug/Anthracnose_increased_17.png,0
data/D1/Mealybug/Anthracnose_increased_18.png,1
data/D1/Mealybug/Anthracnose_increased_19.png,3
data/D1/Mealybug/Anthracnose_increased_2.png,1
data/D1/Mealybug/Anthracnose_increased_20.png,3
data/D1/Mealybug/Anthracnose_increased_21.png,3
data/D1/Mealybug/Anthracnose_increased_22.png,2
data/D1/Mealybug/Anthracnose_increased_23.png,2
data/D1/Mealybug/Anthracnose_increased_24.png,3
data/D1/Mealybug/Anthracnose_increased_25.png,3
data/D1/Mealybug/Anthracnose_increased_26.png,3
data/D1/Mealybug/Anthracnose_increased_27.png,4
data/D1/Mealybug/Anthracnose_increased_28.png,4
data/D1/Mealybug/Anthracnose_increased_29.png,3
data/D1/Mealybug/Anthracnose_increased_3.png,0
data/D1/Mealybug/Anthracnose_increased_30.png,0
data/D1/Mealybug/Anthracnose_increased_31.png,0
data/D1/Mealybug/Anthracnose_increased_32.png,0
data/D1/Mealybug/Anthracnose_increased_33.png,0
data/D1/Mealybug/Anthracnose_increased_34.png,0
data/D1/Mealybug/Anthracnose_increased_35.png,3
data/D1/Mealybug/Anthracnose_increased_36.png,3
data/D1/Mealybug/Anthracnose_increased_37.png,0
data/D1/Mealybug/Anthracnose_increased_38.png,1
data/D1/Mealybug/Anthracnose_increased_39.png,0
data/D1/Mealybug/Anthracnose_increased_4.png,0
data/D1/Mealybug/Anthracnose_increased_40.png,1
data/D1/Mealybug/Anthracnose_increased_41.png,0
data/D1/Mealybug/Anthracnose_increased_42.png,4
data/D1/Mealybug/Anthracnose_increased_43.png,4
data/D1/Mealybug/Anthracnose_increased_44.png,4
data/D1/Mealybug/Anthracnose_increased_45.png,1
data/D1/Mealybug/Anthracnose_increased_46.png,3
data/D1/Mealybug/Anthracnose_increased_47.png,0
data/D1/Mealybug/Anthracnose_increased_48.png,0
data/D1/Mealybug/Anthracnose_increased_49.png,3
data/D1/Mealybug/Anthracnose_increased_5.png,4
data/D1/Mealybug/Anthracnose_increased_50.png,0
data/D1/Mealybug/Anthracnose_increased_51.png,0
data/D1/Mealybug/Anthracnose_increased_52.png,0
data/D1/Mealybug/Anthracnose_increased_53.png,0
data/D1/Mealybug/Anthracnose_increased_54.png,0
data/D1/Mealybug/Anthracnose_increased_55.png,0
data/D1/Mealybug/Anthracnose_increased_56.png,0
data/D1/Mealybug/Anthracnose_increased_57.png,0
data/D1/Mealybug/Anthracnose_increased_58.png,0
data/D1/Mealybug/Anthracnose_increased_59.png,0
data/D1/Mealybug/Anthracnose_increased_6.png,0
data/D1/Mealybug/Anthracnose_increased_60.png,0
data/D1/Mealybug/Anthracnose_increased_61.png,0
data/D1/Mealybug/Anthracnose_increased_62.png,0
data/D1/Mealybug/Anthracnose_increased_63.png,0
data/D1/Mealybug/Anthracnose_increased_64.png,0
data/D1/Mealybug/Anthracnose_increased_65.png,0
data/D1/Mealybug/Anthracnose_increased_66.png,0
data/D1/Mealybug/Anthracnose_increased_67.png,0
data/D1/Mealybug/Anthracnose_increased_68.png,0
data/D1/Mealybug/Anthracnose_increased_69.png,0
data/D1/Mealybug/Anthracnose_increased_7.png,0
data/D1/Mealybug/Anthracnose_increased_70.png,0
data/D1/Mealybug/Anthracnose_increased_71.png,0
data/D1/Mealybug/Anthracnose_increased_72.png,0
data/D1/Mealybug/Anthracnose_increased_73.png,0
data/D1/Mealybug/Anthracnose_increased_74.png,1
data/D1/Mealybug/Anthracnose_increased_75.png,0
data/D1/Mealybug/Anthracnose_increased_76.png,0
data/D1/Mealybug/Anthracnose_increased_77.png,1
data/D1/Mealybug/Anthracnose_increased_78.png,3
data/D1/Mealybug/Anthracnose_increased_79.png,3
data/D1/Mealybug/Anthracnose_increased_8.png,3
data/D1/Mealybug/Anthracnose_increased_80.png,0
data/D1/Mealybug/Anthracnose_increased_81.png,0
data/D1/Mealybug/Anthracnose_increased_82.png,3
data/D1/Mealybug/Anthracnose_increased_83.png,4
data/D1/Mealybug/Anthracnose_increased_84.png,1
data/D1/Mealybug/Anthracnose_increased_85.png,1
data/D1/Mealybug/Anthracnose_increased_86.png,1
data/D1/Mealybug/Anthracnose_increased_87.png,1
data/D1/Mealybug/Anthracnose_increased_88.png,1
data/D1/Mealybug/Anthracnose_increased_89.png,0
data/D1/Mealybug/Anthracnose_increased_9.png,3
data/D1/Mealybug/Anthracnose_increased_90.png,0
data/D1/Mealybug/Anthracnose_increased_91.png,0
data/D1/Mealybug/effectedByMilibagh.jpg,0
data/D1/Mealybug/IMG20231014144217.jpg,1
data/D1/Mealybug/IMG20231014151348.jpg,0
data/D1/Mealybug/IMG20231014151359.jpg,0
data/D1/Mealybug/IMG_20231125_143034[1].jpg,4
data/D1/Mealybug/IMG_20231125_145542.jpg,0
data/D1/Mealybug/IMG_20231125_145543.jpg,0
data/D1/Mealybug/IMG_20231125_145814.jpg,3
data/D1/Mealybug/IMG_20231125_145818.jpg,3
data/D1/Mealybug/IMG_20231125_145819.jpg,3
data/D1/Mealybug/IMG_20231125_145820.jpg,3
data/D1/Mealybug/IMG_20231125_145828.jpg,1
data/D1/Mealybug/IMG_20231125_145829.jpg,1
data/D1/Mealybug/IMG_20231125_145839.jpg,1
data/D1/Mealybug/IMG_20231125_145840.jpg,1
data/D1/Mealybug/IMG_20231125_145851.jpg,0
data/D1/Mealybug/IMG_20231125_145852.jpg,0
data/D1/Mealybug/IMG_20231125_145904.jpg,1
data/D1/Mealybug/IMG_20231125_145911.jpg,3
data/D1/Mealybug/IMG_20231125_145914.jpg,3
data/D1/Mealybug/IMG_20231125_145915.jpg,3
data/D1/Mealybug/IMG_20231125_145921.jpg,2
data/D1/Mealybug/IMG_20231125_145924.jpg,2
data/D1/Mealybug/IMG_20231125_150019.jpg,3
data/D1/Mealybug/IMG_20231125_150021.jpg,3
data/D1/Mealybug/IMG_20231125_150022.jpg,3
data/D1/Mealybug/IMG_20231125_150026.jpg,4
data/D1/Mealybug/IMG_20231125_150032.jpg,4
data/D1/Mealybug/IMG_20231125_150034.jpg,3
data/D1/Mealybug/IMG_20231125_154857.jpg,0
data/D1/Mealybug/IMG_20231125_154900.jpg,0
data/D1/Mealybug/IMG_20231125_154900_1.jpg,0
data/D1/Mealybug/IMG_20231125_154907.jpg,0
data/D1/Mealybug/IMG_20231125_154907_1.jpg,0
data/D1/Mealybug/IMG_20231125_154915.jpg,3
data/D1/Mealybug/IMG_20231125_154916.jpg,3
data/D1/Mealybug/IMG_20231125_154919.jpg,0
data/D1/Mealybug/IMG_20231125_154921.jpg,1
data/D1/Mealybug/IMG_20231125_155000.jpg,0
data/D1/Mealybug/IMG_20231125_155001.jpg,1
data/D1/Mealybug/IMG_20231125_155016.jpg,0
data/D1/Mealybug/IMG_20231125_155733.jpg,4
data/D1/Mealybug/IMG_20231125_155740.jpg,4
data/D1/Mealybug/IMG_20231125_155741.jpg,4
data/D1/Mealybug/IMG_20231125_155759.jpg,1
data/D1/Mealybug/IMG_20231125_155844.jpg,3
data/D1/Mealybug/IMG_20231125_160046.jpg,0
data/D1/Mealybug/IMG_20231125_160047.jpg,0
data/D1/Mealybug/IMG_20231125_160059.jpg,3
data/D1/Mealybug/IMG_20231125_160115.jpg,0
data/D1/Mealybug/IMG_20231125_160115_1.jpg,0
data/D1/Mealybug/IMG_20231125_160120.jpg,0
data/D1/Mealybug/IMG_20231125_160121.jpg,0
data/D1/Mealybug/IMG_20231125_160126.jpg,0
data/D1/Mealybug/IMG_20231125_160136.jpg,0
data/D1/Mealybug/IMG_20231125_160144.jpg,0
data/D1/Mealybug/IMG_20231125_160147.jpg,0
data/D1/Mealybug/IMG_20231125_160220.jpg,0
data/D1/Mealybug/IMG_20231125_160221.jpg,0
data/D1/Mealybug/IMG_20231125_160225.jpg,0
data/D1/Mealybug/IMG_20231125_160226.jpg,0
data/D1/Mealybug/IMG_20231125_160234.jpg,0
data/D1/Mealybug/IMG_20231125_160234_1.jpg,0
data/D1/Mealybug/IMG_20231125_160240.jpg,0
data/D1/Mealybug/IMG_20231125_160241.jpg,0
data/D1/Mealybug/IMG_20231125_160254.jpg,0
data/D1/Mealybug/IMG_20231125_160310.jpg,0
data/D1/Mealybug/IMG_20231125_160311.jpg,0
data/D1/Mealybug/IMG_20231125_160315.jpg,0
data/D1/Mealybug/IMG_20231125_160321.jpg,0
data/D1/Mealybug/IMG_20231125_160321_1.jpg,0
data/D1/Mealybug/IMG_20231125_160335.jpg,0
data/D1/Mealybug/IMG_20231125_160342.jpg,0
data/D1/Mealybug/IMG_20231125_160348.jpg,1
data/D1/Mealybug/IMG_20231125_160358.jpg,0
data/D1/Mealybug/IMG_20231125_160400.jpg,0
data/D1/Mealybug/IMG_20231125_161921.jpg,1
data/D1/Mealybug/IMG_20231125_161927.jpg,3
data/D1/Mealybug/IMG_20231125_161947.jpg,3
data/D1/Mealybug/IMG_20231125_161955.jpg,0
data/D1/Mealybug/IMG_20231125_161955_1.jpg,0
data/D1/Mealybug/IMG_20231125_162018.jpg,3
data/D1/Mealybug/IMG_20231125_162031.jpg,4
data/D1/Mealybug/IMG_20231125_162032.jpg,1
data/D1/Mealybug/IMG_20231125_162221.jpg,1
data/D1/Mealybug/IMG_20231125_162236.jpg,1
data/D1/Mealybug/IMG_20231125_162305.jpg,1
data/D1/Mealybug/IMG_20231125_162309.jpg,1
data/D1/Mealybug/IMG_20231125_162319.jpg,0
data/D1/Mealybug/leafWithMilibaghVirus.jpg,0
data/D1/Mite disease/1424cf3c-8dd9-4387-94a8-7d17247400c9.png,1
data/D1/Mite disease/15dfe4f0-158b-4ba2-9e1b-cca3654e8298.png,3
data/D1/Mite disease/1730354693052.png,0
data/D1/Mite disease/18814318-e0ee-49fe-9ca4-e9919ac5f161.png,4
data/D1/Mite disease/6f53abe6-3e13-4a3d-8463-d6fbd6b14dbd.png,0
data/D1/Mite disease/70783f64-82cf-4e2e-830d-f89aceb82a20_rotated_270.png,1
data/D1/Mite disease/7c78adde-7397-4040-bd14-ecf37addba92_rotated_360.png,0
data/D1/Mite disease/83b260a3-ed1b-44f5-b85e-123eb2ea30c7.png,1
data/D1/Mite disease/83b260a3-ed1b-44f5-b85e-123eb2ea30c7_rotated_135.png,3
data/D1/Mite disease/83b260a3-ed1b-44f5-b85e-123eb2ea30c7_rotated_360.png,1
data/D1/Mite disease/90f00643-1493-4c4f-bba4-228319c5fe6d_rotated_270.png,2
data/D1/Mite disease/a3cb8382-5ed7-40a1-8197-74a6fc109af8.png,3
data/D1/Mite disease/a3cb8382-5ed7-40a1-8197-74a6fc109af8_rotated_180.png,3
data/D1/Mite disease/a450141f-397c-4ebb-be3b-a37c4d2cab6b_rotated_90.png,1
data/D1/Mite disease/Anthracnose_increased_1.png,1
data/D1/Mite disease/Anthracnose_increased_10.png,1
data/D1/Mite disease/Anthracnose_increased_100.png,2
data/D1/Mite disease/Anthracnose_increased_101.png,2
data/D1/Mite disease/Anthracnose_increased_102.png,2
data/D1/Mite disease/Anthracnose_increased_103.png,2
data/D1/Mite disease/Anthracnose_increased_104.png,2
data/D1/Mite disease/Anthracnose_increased_105.png,2
data/D1/Mite disease/Anthracnose_increased_106.png,2
data/D1/Mite disease/Anthracnose_increased_107.png,2
data/D1/Mite disease/Anthracnose_increased_108.png,2
data/D1/Mite disease/Anthracnose_increased_109.png,2
data/D1/Mite disease/Anthracnose_increased_11.png,2
data/D1/Mite disease/Anthracnose_increased_110.png,2
data/D1/Mite disease/Anthracnose_increased_111.png,2
data/D1/Mite disease/Anthracnose_increased_112.png,2
data/D1/Mite disease/Anthracnose_increased_113.png,2
data/D1/Mite disease/Anthracnose_increased_114.png,2
data/D1/Mite disease/Anthracnose_increased_115.png,2
data/D1/Mite disease/Anthracnose_increased_116.png,2
data/D1/Mite disease/Anthracnose_increased_117.png,2
data/D1/Mite disease/Anthracnose_increased_118.png,2
data/D1/Mite disease/Anthracnose_increased_119.png,2
data/D1/Mite disease/Anthracnose_increased_12.png,3
data/D1/Mite disease/Anthracnose_increased_120.png,3
data/D1/Mite disease/Anthracnose_increased_121.png,4
data/D1/Mite disease/Anthracnose_increased_122.png,3
data/D1/Mite disease/Anthracnose_increased_123.png,2
data/D1/Mite disease/Anthracnose_increased_124.png,0
data/D1/Mite disease/Anthracnose_increased_125.png,3
data/D1/Mite disease/Anthracnose_increased_126.png,2
data/D1/Mite disease/Anthracnose_increased_127.png,2
data/D1/Mite disease/Anthracnose_increased_128.png,1
data/D1/Mite disease/Anthracnose_increased_129.png,2
data/D1/Mite disease/Anthracnose_increased_13.png,3
data/D1/Mite disease/Anthracnose_increased_130.png,2
data/D1/Mite disease/Anthracnose_increased_131.png,2
data/D1/Mite disease/Anthracnose_increased_132.png,2
data/D1/Mite disease/Anthracnose_increased_133.png,2
data/D1/Mite disease/Anthracnose_increased_134.png,2
data/D1/Mite disease/Anthracnose_increased_135.png,2
data/D1/Mite disease/Anthracnose_increased_136.png,0
data/D1/Mite disease/Anthracnose_increased_137.png,2
data/D1/Mite disease/Anthracnose_increased_138.png,2
data/D1/Mite disease/Anthracnose_increased_139.png,2
data/D1/Mite disease/Anthracnose_increased_14.png,1
data/D1/Mite disease/Anthracnose_increased_140.png,0
data/D1/Mite disease/Anthracnose_increased_141.png,2
data/D1/Mite disease/Anthracnose_increased_142.png,1
data/D1/Mite disease/Anthracnose_increased_143.png,4
data/D1/Mite disease/Anthracnose_increased_144.png,4
data/D1/Mite disease/Anthracnose_increased_145.png,2
data/D1/Mite disease/Anthracnose_increased_146.png,2
data/D1/Mite disease/Anthracnose_increased_147.png,2
data/D1/Mite disease/Anthracnose_increased_148.png,4
data/D1/Mite disease/Anthracnose_increased_149.png,2
data/D1/Mite disease/Anthracnose_increased_15.png,1
data/D1/Mite disease/Anthracnose_increased_150.png,2
data/D1/Mite disease/Anthracnose_increased_151.png,3
data/D1/Mite disease/Anthracnose_increased_152.png,3
data/D1/Mite disease/Anthracnose_increased_153.png,3
data/D1/Mite disease/Anthracnose_increased_154.png,3
data/D1/Mite disease/Anthracnose_increased_155.png,4
data/D1/Mite disease/Anthracnose_increased_156.png,2
data/D1/Mite disease/Anthracnose_increased_157.png,3
data/D1/Mite disease/Anthracnose_increased_158.png,3
data/D1/Mite disease/Anthracnose_increased_159.png,1
data/D1/Mite disease/Anthracnose_increased_16.png,4
data/D1/Mite disease/Anthracnose_increased_160.png,4
data/D1/Mite disease/Anthracnose_increased_161.png,2
data/D1/Mite disease/Anthracnose_increased_162.png,4
data/D1/Mite disease/Anthracnose_increased_163.png,4
data/D1/Mite disease/Anthracnose_increased_164.png,2
data/D1/Mite disease/Anthracnose_increased_165.png,2
data/D1/Mite disease/Anthracnose_increased_166.png,2
data/D1/Mite disease/Anthracnose_increased_167.png,2
data/D1/Mite disease/Anthracnose_increased_168.png,2
data/D1/Mite disease/Anthracnose_increased_169.png,1
data/D1/Mite disease/Anthracnose_increased_17.png,0
data/D1/Mite disease/Anthracnose_increased_170.png,1
data/D1/Mite disease/Anthracnose_increased_171.png,4
data/D1/Mite disease/Anthracnose_increased_172.png,2
data/D1/Mite disease/Anthracnose_increased_173.png,2
data/D1/Mite disease/Anthracnose_increased_174.png,2
data/D1/Mite disease/Anthracnose_increased_175.png,2
data/D1/Mite disease/Anthracnose_increased_176.png,2
