image_path,group_id,group_size
data/D1/Mite disease/IMG_20231125_152242.jpg,579,61
data/D1/Mite disease/IMG_20231125_152249.jpg,573,6
data/D1/Mite disease/IMG_20231125_152250.jpg,573,6
data/D1/Mite disease/IMG_20231125_152259.jpg,573,6
data/D1/Mite disease/IMG_20231125_152259_1.jpg,573,6
data/D1/Mite disease/IMG_20231125_152303.jpg,574,3
data/D1/Mite disease/IMG_20231125_152305.jpg,575,1
data/D1/Mite disease/IMG_20231125_152310.jpg,573,6
data/D1/Mite disease/IMG_20231125_152311.jpg,573,6
data/D1/Mite disease/IMG_20231125_152314.jpg,576,1
data/D1/Mite disease/IMG_20231125_152316.jpg,577,1
data/D1/Mite disease/IMG_20231125_152331.jpg,578,1
data/D1/Mite disease/IMG_20231125_152337.jpg,574,3
data/D1/Mite disease/IMG_20231125_152338.jpg,574,3
data/D1/Mite disease/IMG_20231125_152409.jpg,579,61
data/D1/Mite disease/IMG_20231125_152411.jpg,579,61
data/D1/Mite disease/IMG_20231125_152412.jpg,579,61
data/D1/Mite disease/IMG_20231125_152418.jpg,579,61
data/D1/Mite disease/IMG_20231125_152419.jpg,579,61
data/D1/Mite disease/IMG_20231125_152443.jpg,580,2
data/D1/Mite disease/IMG_20231125_152444.jpg,580,2
data/D1/Mite disease/IMG_20231125_152458.jpg,581,1
data/D1/Mite disease/IMG_20231125_152507.jpg,579,61
data/D1/Mite disease/IMG_20231125_152508.jpg,579,61
data/D1/Mite disease/IMG_20231125_152516.jpg,579,61
data/D1/Mite disease/IMG_20231125_152517.jpg,579,61
data/D1/Mite disease/IMG_20231125_152524.jpg,579,61
data/D1/Mite disease/IMG_20231125_152601.jpg,579,61
data/D1/Mite disease/IMG_20231125_152603.jpg,579,61
data/D1/Mite disease/IMG_20231125_152608.jpg,579,61
data/D1/Mite disease/IMG_20231125_152616.jpg,582,2
data/D1/Mite disease/IMG_20231125_152618.jpg,582,2
data/D1/Mite disease/IMG_20231125_152625.jpg,579,61
data/D1/Mite disease/IMG_20231125_152627.jpg,579,61
data/D1/Mite disease/IMG_20231125_152632.jpg,579,61
data/D1/Mite disease/IMG_20231125_152634.jpg,579,61
data/D1/Mite disease/IMG_20231125_152636.jpg,579,61
data/D1/Mite disease/IMG_20231125_152646.jpg,579,61
data/D1/Mite disease/IMG_20231125_152647.jpg,579,61
data/D1/Mite disease/IMG_20231125_152651.jpg,583,1
data/D1/Mite disease/IMG_20231125_152717.jpg,584,1
data/D1/Mite disease/IMG_20231125_152721.jpg,579,61
data/D1/Mite disease/IMG_20231125_152727.jpg,585,1
data/D1/Mite disease/IMG_20231125_152732.jpg,579,61
data/D1/Mite disease/IMG_20231125_152743.jpg,579,61
data/D1/Mite disease/IMG_20231125_152749.jpg,579,61
data/D1/Mite disease/IMG_20231125_161538.jpg,586,3
data/D1/Mite disease/IMG_20231125_161540.jpg,586,3
data/D1/Mite disease/IMG_20231125_161541.jpg,586,3
data/D1/Mite disease/IMG_20231125_161551.jpg,587,3
data/D1/Mite disease/IMG_20231125_161551_1.jpg,587,3
data/D1/Mite disease/IMG_20231125_161556.jpg,588,1
data/D1/Mite disease/IMG_20231125_161557.jpg,589,1
data/D1/Mite disease/IMG_20231125_161608.jpg,590,4
data/D1/Mite disease/IMG_20231125_161609.jpg,590,4
data/D1/Mite disease/IMG_20231125_161611.jpg,591,1
data/D1/Mite disease/IMG_20231125_161612.jpg,590,4
data/D1/Mite disease/IMG_20231125_161613.jpg,590,4
data/D1/Mite disease/IMG_20231125_161618.jpg,592,2
data/D1/Mite disease/IMG_20231125_161619.jpg,592,2
data/D1/Mite disease/IMG_20231125_161625.jpg,587,3
data/D1/Mite disease/IMG_20231125_161631.jpg,593,3
data/D1/Mite disease/IMG_20231125_161632.jpg,593,3
data/D1/Mite disease/IMG_20231125_161633.jpg,593,3
data/D1/Mite disease/IMG_20231125_161637.jpg,594,2
data/D1/Mite disease/IMG_20231125_161644.jpg,594,2
data/D1/Mite disease/IMG_20231125_161647.jpg,595,3
data/D1/Mite disease/IMG_20231125_161648.jpg,595,3
data/D1/Mite disease/IMG_20231125_161651.jpg,595,3
data/D1/Mite disease/IMG_20231125_161659.jpg,596,9
data/D1/Mite disease/IMG_20231125_161701.jpg,596,9
data/D1/Mite disease/IMG_20231125_161703.jpg,596,9
data/D1/Mite disease/IMG_20231125_161704.jpg,596,9
data/D1/Mite disease/IMG_20231125_161705.jpg,597,1
data/D1/Mite disease/IMG_20231125_161711.jpg,598,2
data/D1/Mite disease/IMG_20231125_161711_1.jpg,598,2
data/D1/Mite disease/IMG_20231125_161717.jpg,599,1
data/D1/Mite disease/IMG_20231125_161723.jpg,600,3
data/D1/Mite disease/IMG_20231125_161725.jpg,600,3
data/D1/Mite disease/IMG_20231125_161725_1.jpg,600,3
data/D1/Mite disease/IMG_20231125_161730.jpg,596,9
data/D1/Mite disease/IMG_20231125_161731.jpg,596,9
data/D1/Mite disease/IMG_20231125_161735.jpg,601,1
data/D1/Mite disease/IMG_20231125_161745.jpg,602,2
data/D1/Mite disease/IMG_20231125_161746.jpg,602,2
data/D1/Mite disease/IMG_20231125_161753.jpg,596,9
data/D1/Mite disease/IMG_20231125_161755.jpg,596,9
data/D1/Mite disease/IMG_20231125_161756.jpg,596,9
data/D1/Mite disease/IMG_20231125_161800.jpg,603,1
data/D1/Mite disease/IMG_20231125_161805.jpg,604,1
data/D1/Mite disease/IMG_20231125_161824.jpg,605,2
data/D1/Mite disease/IMG_20231125_161825.jpg,605,2
data/D1/Mite disease/IMG_20231125_161828.jpg,606,2
data/D1/Mite disease/IMG_20231125_161829.jpg,606,2
data/D1/Mite disease/IMG_20231125_161832.jpg,607,1
data/D1/Mite disease/IMG_20231125_161835.jpg,608,2
data/D1/Mite disease/IMG_20231125_161836.jpg,608,2
data/D1/Mite disease/IMG_20241103_145935.png,609,1
data/D1/Mite disease/IMG_20241103_145940.png,610,1
data/D1/Mite disease/IMG_20241103_150106.png,611,1
data/D1/Mite disease/IMG_20241103_150124.png,612,1
data/D1/Mite disease/IMG_20241103_150247.png,613,1
data/D1/Mite disease/IMG_20241103_150251.png,614,1
data/D1/Mite disease/IMG_20241103_150321.png,615,2
data/D1/Mite disease/IMG_20241103_150323.png,615,2
data/D1/Mite disease/IMG_20241103_150541.png,616,1
data/D1/Mite disease/IMG_20241103_150648.png,617,1
data/D1/Mite disease/IMG_20241103_150939.png,618,1
data/D1/Mite disease/IMG_20241103_151000.png,619,1
data/D1/Mite disease/IMG_20241103_151113.png,620,2
data/D1/Mite disease/MiteAndShadaMachi.jpg,621,1
data/D1/Mite disease/Screenshot 2024-10-28 191431.png,622,1
data/D1/Mite disease/Screenshot 2024-10-28 192404.png,623,1
data/D1/Mite disease/Screenshot 2024-10-28 192407.png,624,1
data/D1/Mite disease/Screenshot 2024-10-28 192416.png,407,2
data/D1/Mite disease/Screenshot 2024-10-28 192803.png,625,1
data/D1/Mosaic/0725ba76-4889-448d-8d85-8c348ce9a2fe.png,626,1
data/D1/Mosaic/0a10c600-98aa-4bf2-a001-72a24c0658a3.png,627,1
data/D1/Mosaic/14f29302-a2ce-41d5-b003-2a81154297c3.png,418,3
data/D1/Mosaic/1730354693268.png,628,1
data/D1/Mosaic/34209f0b-9fc6-4529-9a9b-b1d29cfa5d75.png,629,1
data/D1/Mosaic/3d91f0f3-c6d8-4d2e-934a-2ae9a47781c0.png,630,1
data/D1/Mosaic/50f90c00-340c-47b1-9039-c29d3b5a50c9.png,418,3
data/D1/Mosaic/514ec2e1-9da7-4b28-a901-1c58989b411d.png,419,2
data/D1/Mosaic/7782d088-594d-49fe-8a09-31e4cf38f97e.png,631,1
data/D1/Mosaic/7a31524a-bc63-499b-b03e-e2d094d51e8f.png,632,2
data/D1/Mosaic/94ddd29d-64ef-43b4-8f49-e96950b90bf9.png,633,1
data/D1/Mosaic/983094b2-ca47-4cfa-8d7a-3dd7a7e081f5.png,634,1
data/D1/Mosaic/_storage_emulated_0_DCIM_Camera_IMG_20231021_170230.jpg,635,3
data/D1/Mosaic/_storage_emulated_0_DCIM_Camera_IMG_20231021_170234.jpg,635,3
data/D1/Mosaic/download.png,636,1
data/D1/Mosaic/e0c4ce12-4fc2-40d8-9bb0-21df1ddd774b.png,637,1
data/D1/Mosaic/ee7cc37e-cfb1-4521-93eb-12c3d81e9ff0.png,519,3
data/D1/Mosaic/IMG20241024094237.png,638,1
data/D1/Mosaic/IMG20241024101109.png,639,1
data/D1/Mosaic/IMG20241024103548.png,640,1
data/D1/Mosaic/IMG20241031110735.png,641,1
data/D1/Mosaic/IMG20241031110939.png,642,1
data/D1/Mosaic/IMG_20230927_174937.jpg,643,1
data/D1/Mosaic/IMG_20230927_174943.jpg,644,1
data/D1/Mosaic/IMG_20230927_174951.jpg,645,1
data/D1/Mosaic/IMG_20230927_174958.jpg,655,31
data/D1/Mosaic/IMG_20230927_175005.jpg,646,1
data/D1/Mosaic/IMG_20230927_175012.jpg,647,2
data/D1/Mosaic/IMG_20230927_175014.jpg,647,2
data/D1/Mosaic/IMG_20230927_175021.jpg,648,1
data/D1/Mosaic/IMG_20230927_175027.jpg,649,1
data/D1/Mosaic/IMG_20230927_175033.jpg,650,1
data/D1/Mosaic/IMG_20230927_175049.jpg,651,1
data/D1/Mosaic/IMG_20230927_175056.jpg,652,1
data/D1/Mosaic/IMG_20230927_175101.jpg,653,1
data/D1/Mosaic/IMG_20230927_175128.jpg,654,1
data/D1/Mosaic/IMG_20230927_175134.jpg,655,31
data/D1/Mosaic/IMG_20230927_175135.jpg,655,31
data/D1/Mosaic/IMG_20230927_175140.jpg,655,31
data/D1/Mosaic/IMG_20230927_175148.jpg,656,1
data/D1/Mosaic/IMG_20231021_165932.jpg,655,31
data/D1/Mosaic/IMG_20231021_165952.jpg,657,1
data/D1/Mosaic/IMG_20231021_170001.jpg,658,3
data/D1/Mosaic/IMG_20231021_170018.jpg,655,31
data/D1/Mosaic/IMG_20231021_170027.jpg,655,31
data/D1/Mosaic/IMG_20231021_170037.jpg,655,31
data/D1/Mosaic/IMG_20231021_170041.jpg,655,31
data/D1/Mosaic/IMG_20231021_170059.jpg,655,31
data/D1/Mosaic/IMG_20231021_170115.jpg,659,1
data/D1/Mosaic/IMG_20231021_170121.jpg,655,31
data/D1/Mosaic/IMG_20231021_170126.jpg,660,20
data/D1/Mosaic/IMG_20231021_170129.jpg,660,20
data/D1/Mosaic/IMG_20231021_170134.jpg,661,1
data/D1/Mosaic/IMG_20231021_170137.jpg,660,20
data/D1/Mosaic/IMG_20231021_170152.jpg,635,3
data/D1/Mosaic/IMG_20231021_170202.jpg,662,1
data/D1/Mosaic/IMG_20231021_170207.jpg,663,1
data/D1/Mosaic/IMG_20231021_170212.jpg,664,1
data/D1/Mosaic/IMG_20231021_170218.jpg,665,1
data/D1/Mosaic/IMG_20231021_170223.jpg,666,1
data/D1/Mosaic/IMG_20231021_170238.jpg,667,4
data/D1/Mosaic/IMG_20231021_170241.jpg,667,4
data/D1/Mosaic/IMG_20231021_170243.jpg,667,4
data/D1/Mosaic/IMG_20231021_170246.jpg,667,4
data/D1/Mosaic/IMG_20231021_170306.jpg,668,2
data/D1/Mosaic/IMG_20231021_170315.jpg,658,3
data/D1/Mosaic/IMG_20231021_170321.jpg,655,31
data/D1/Mosaic/IMG_20231021_170337.jpg,669,1
data/D1/Mosaic/IMG_20231021_170343.jpg,670,1
data/D1/Mosaic/IMG_20231021_170354.jpg,671,1
data/D1/Mosaic/IMG_20231021_170401.jpg,672,1
data/D1/Mosaic/IMG_20231021_170410.jpg,668,2
data/D1/Mosaic/IMG_20231021_170419.jpg,658,3
data/D1/Mosaic/IMG_20231021_170425.jpg,673,1
data/D1/Mosaic/IMG_20231021_170429.jpg,674,1
data/D1/Mosaic/IMG_20231021_170432.jpg,660,20
data/D1/Mosaic/IMG_20231021_170434.jpg,660,20
data/D1/Mosaic/IMG_20231021_170455.jpg,655,31
data/D1/Mosaic/IMG_20231021_170502.jpg,655,31
data/D1/Mosaic/IMG_20231021_170522.jpg,675,1
data/D1/Mosaic/IMG_20231021_170528.jpg,676,1
data/D1/Mosaic/IMG_20231021_170537.jpg,677,1
data/D1/Mosaic/IMG_20231021_170546.jpg,678,1
data/D1/Mosaic/IMG_20231021_170549.jpg,655,31
data/D1/Mosaic/IMG_20231021_170551.jpg,655,31
data/D1/Mosaic/IMG_20231021_170559.jpg,655,31
data/D1/Mosaic/IMG_20231021_170605.jpg,660,20
data/D1/Mosaic/IMG_20231021_170611.jpg,660,20
data/D1/Mosaic/IMG_20231021_170616.jpg,660,20
data/D1/Mosaic/IMG_20231021_170621.jpg,660,20
data/D1/Mosaic/IMG_20231021_170634.jpg,679,1
data/D1/Mosaic/IMG_20231021_170643.jpg,680,1
data/D1/Mosaic/IMG_20231021_170654.jpg,681,2
data/D1/Mosaic/IMG_20231021_170656.jpg,681,2
data/D1/Mosaic/IMG_20231021_170709.jpg,655,31
data/D1/Mosaic/IMG_20231021_170715.jpg,655,31
data/D1/Mosaic/IMG_20231021_170722.jpg,682,1
data/D1/Mosaic/IMG_20231021_170726.jpg,655,31
data/D1/Mosaic/IMG_20231021_170735.jpg,683,1
data/D1/Mosaic/IMG_20231021_170738.jpg,684,1
data/D1/Mosaic/IMG_20231021_170740.jpg,660,20
data/D1/Mosaic/IMG_20231021_170741.jpg,660,20
data/D1/Mosaic/IMG_20231021_170745.jpg,685,1
data/D1/Mosaic/IMG_20231021_170751.jpg,686,1
data/D1/Mosaic/IMG_20231021_170755.jpg,687,1
data/D1/Mosaic/IMG_20231021_170759.jpg,688,1
data/D1/Mosaic/IMG_20231021_170803.jpg,689,4
data/D1/Mosaic/IMG_20231021_170808.jpg,690,1
data/D1/Mosaic/IMG_20231021_170812.jpg,691,1
data/D1/Mosaic/IMG_20231021_170818.jpg,692,6
data/D1/Mosaic/IMG_20231021_170819.jpg,692,6
data/D1/Mosaic/IMG_20231021_170821.jpg,692,6
data/D1/Mosaic/IMG_20231021_170822.jpg,692,6
data/D1/Mosaic/IMG_20231021_170824.jpg,689,4
data/D1/Mosaic/IMG_20231021_170827.jpg,689,4
data/D1/Mosaic/IMG_20231021_170830.jpg,689,4
data/D1/Mosaic/IMG_20231021_170834.jpg,693,3
data/D1/Mosaic/IMG_20231021_170839.jpg,693,3
data/D1/Mosaic/IMG_20231021_170842.jpg,693,3
data/D1/Mosaic/IMG_20231021_170847.jpg,694,1
data/D1/Mosaic/IMG_20231021_170855.jpg,695,1
data/D1/Mosaic/IMG_20231021_170908.jpg,696,1
data/D1/Mosaic/IMG_20231021_170913.jpg,697,1
data/D1/Mosaic/IMG_20231021_170918.jpg,698,1
data/D1/Mosaic/IMG_20231021_170931.jpg,699,1
data/D1/Mosaic/IMG_20231021_170940.jpg,700,1
data/D1/Mosaic/IMG_20231021_170946.jpg,701,1
data/D1/Mosaic/IMG_20231021_170951.jpg,702,1
data/D1/Mosaic/IMG_20231021_170954.jpg,703,1
data/D1/Mosaic/IMG_20231021_170957.jpg,704,1
data/D1/Mosaic/IMG_20231021_171002.jpg,705,1
data/D1/Mosaic/IMG_20231021_171006.jpg,706,1
data/D1/Mosaic/IMG_20231021_171010.jpg,707,1
data/D1/Mosaic/IMG_20231021_171024.jpg,655,31
data/D1/Mosaic/IMG_20231021_171035.jpg,708,2
data/D1/Mosaic/IMG_20231021_171045.jpg,709,1
data/D1/Mosaic/IMG_20231021_171053.jpg,710,1
data/D1/Mosaic/IMG_20231021_171100.jpg,708,2
data/D1/Mosaic/IMG_20231021_171107.jpg,655,31
data/D1/Mosaic/IMG_20231021_171113.jpg,655,31
data/D1/Mosaic/IMG_20231021_171118.jpg,660,20
data/D1/Mosaic/IMG_20231021_171121.jpg,660,20
data/D1/Mosaic/IMG_20231021_171123.jpg,660,20
data/D1/Mosaic/IMG_20231021_171125.jpg,660,20
data/D1/Mosaic/IMG_20231021_171127.jpg,660,20
data/D1/Mosaic/IMG_20231021_171130.jpg,655,31
data/D1/Mosaic/IMG_20231021_171143.jpg,655,31
data/D1/Mosaic/IMG_20231021_171151.jpg,655,31
data/D1/Mosaic/IMG_20231021_171159.jpg,711,2
data/D1/Mosaic/IMG_20231021_171201.jpg,711,2
data/D1/Mosaic/IMG_20231021_171211.jpg,712,1
data/D1/Mosaic/IMG_20231021_171218.jpg,655,31
data/D1/Mosaic/IMG_20231021_171220.jpg,655,31
data/D1/Mosaic/IMG_20231021_171222.jpg,655,31
data/D1/Mosaic/IMG_20231021_171223.jpg,655,31
data/D1/Mosaic/IMG_20231021_171226.jpg,655,31
data/D1/Mosaic/IMG_20231021_171314.jpg,660,20
data/D1/Mosaic/IMG_20231021_171316.jpg,660,20
data/D1/Mosaic/IMG_20231021_171318.jpg,660,20
data/D1/Mosaic/IMG_20231021_171320.jpg,660,20
data/D1/Mosaic/IMG_20231021_171337.jpg,713,1
data/D1/Mosaic/IMG_20231021_171339.jpg,714,1
data/D1/Mosaic/IMG_20231021_171342.jpg,715,1
data/D1/Mosaic/IMG_20231021_171347.jpg,716,1
data/D1/Mosaic/IMG_20231021_171355.jpg,717,1
data/D1/Mosaic/IMG_20231021_171359.jpg,692,6
data/D1/Mosaic/IMG_20231021_171402.jpg,692,6
data/D1/Mosaic/IMG_20231021_171406.jpg,718,1
data/D1/Mosaic/IMG_20231021_171410.jpg,719,1
data/D1/Mosaic/IMG_20231021_171417.jpg,720,1
data/D1/Mosaic/IMG_20231021_171422.jpg,721,1
data/D1/Mosaic/IMG_20231125_143923.jpg,722,2
data/D1/Mosaic/IMG_20231125_143926.jpg,722,2
data/D1/Mosaic/IMG_20231125_143930.jpg,723,2
data/D1/Mosaic/IMG_20231125_143932.jpg,723,2
data/D1/Mosaic/IMG_20231125_143943.jpg,724,13
data/D1/Mosaic/IMG_20231125_143945.jpg,724,13
data/D1/Mosaic/IMG_20231125_143948.jpg,724,13
data/D1/Mosaic/IMG_20231125_144023.jpg,724,13
data/D1/Mosaic/IMG_20231125_144025.jpg,724,13
data/D1/Mosaic/IMG_20231125_144034.jpg,725,1
data/D1/Mosaic/IMG_20231125_144040.jpg,726,2
data/D1/Mosaic/IMG_20231125_144042.jpg,726,2
data/D1/Mosaic/IMG_20231125_144049.jpg,727,6
data/D1/Mosaic/IMG_20231125_144050.jpg,727,6
data/D1/Mosaic/IMG_20231125_144057.jpg,728,1
data/D1/Mosaic/IMG_20231125_144105.jpg,729,1
data/D1/Mosaic/IMG_20231125_144112.jpg,724,13
data/D1/Mosaic/IMG_20231125_144117.jpg,724,13
data/D1/Mosaic/IMG_20231125_144121.jpg,724,13
data/D1/Mosaic/IMG_20231125_144210.jpg,724,13
data/D1/Mosaic/IMG_20231125_144214.jpg,724,13
data/D1/Mosaic/IMG_20231125_144218.jpg,730,1
data/D1/Mosaic/IMG_20231125_144227.jpg,731,3
data/D1/Mosaic/IMG_20231125_144228.jpg,731,3
data/D1/Mosaic/IMG_20231125_144232.jpg,731,3
data/D1/Mosaic/IMG_20231125_144241.jpg,732,3
data/D1/Mosaic/IMG_20231125_144244.jpg,732,3
data/D1/Mosaic/IMG_20231125_144246.jpg,732,3
data/D1/Mosaic/IMG_20231125_144352.jpg,724,13
data/D1/Mosaic/IMG_20231125_144354.jpg,724,13
data/D1/Mosaic/IMG_20231125_144356.jpg,724,13
data/D1/Mosaic/IMG_20231125_144402.jpg,733,2
data/D1/Mosaic/IMG_20231125_144403.jpg,733,2
data/D1/Mosaic/IMG_20231125_144410.jpg,727,6
data/D1/Mosaic/IMG_20231125_144412.jpg,727,6
data/D1/Mosaic/IMG_20231125_144415.jpg,727,6
data/D1/Mosaic/IMG_20231125_144416.jpg,727,6
data/D1/Mosaic/IMG_20231125_144423.jpg,734,3
data/D1/Mosaic/IMG_20231125_144424.jpg,734,3
data/D1/Mosaic/IMG_20231125_144425.jpg,734,3
data/D1/Mosaic/IMG_20231125_144437.jpg,735,1
data/D1/Mosaic/IMG_20231125_152819.jpg,736,15
data/D1/Mosaic/IMG_20231125_152820.jpg,736,15
data/D1/Mosaic/IMG_20231125_152821.jpg,736,15
data/D1/Mosaic/IMG_20231125_152826.jpg,736,15
data/D1/Mosaic/IMG_20231125_152826_1.jpg,736,15
data/D1/Mosaic/IMG_20231125_152830.jpg,737,3
data/D1/Mosaic/IMG_20231125_152831.jpg,737,3
data/D1/Mosaic/IMG_20231125_152843.jpg,736,15
data/D1/Mosaic/IMG_20231125_152844.jpg,736,15
data/D1/Mosaic/IMG_20231125_152850.jpg,736,15
data/D1/Mosaic/IMG_20231125_152853.jpg,738,2
data/D1/Mosaic/IMG_20231125_152855.jpg,738,2
data/D1/Mosaic/IMG_20231125_152859.jpg,739,1
data/D1/Mosaic/IMG_20231125_152905.jpg,740,1
data/D1/Mosaic/IMG_20231125_152912.jpg,737,3
data/D1/Mosaic/IMG_20231125_152920.jpg,736,15
data/D1/Mosaic/IMG_20231125_152926.jpg,736,15
data/D1/Mosaic/IMG_20231125_152928.jpg,736,15
data/D1/Mosaic/IMG_20231125_152930.jpg,736,15
data/D1/Mosaic/IMG_20231125_152934.jpg,736,15
data/D1/Mosaic/IMG_20231125_152939.jpg,736,15
data/D1/Mosaic/IMG_20231125_152943.jpg,736,15
data/D1/Mosaic/IMG_20241103_145056.png,741,1
data/D1/Mosaic/IMG_20241103_145226.png,742,1
data/D1/Mosaic/Screenshot 2024-10-28 191830.png,743,1
data/D1/Mosaic/Screenshot 2024-10-28 192246.png,744,1
data/D1/Mosaic/Screenshot 2024-10-28 192755.png,745,1
data/D1/Ringspot/19c48676-d5b7-450e-85e3-b648490ff08b.png,746,1
data/D1/Ringspot/36bd4d69-d101-44f5-be18-e2ebe25c87cf.png,747,1
data/D1/Ringspot/7a31524a-bc63-499b-b03e-e2d094d51e8f.png,632,2
data/D1/Ringspot/8d18477b-df75-4079-bc21-3fd593516d12.png,411,3
data/D1/Ringspot/9d967224-e3fc-4eb2-8724-8935ab3d3f9f.png,748,1
data/D1/Ringspot/_storage_emulated_0_DCIM_Camera_IMG_20231021_154638.jpg,749,11
data/D1/Ringspot/ca01803c-ba9e-4f02-9fb8-d06302d906c9.png,750,1
data/D1/Ringspot/ffea50ad-99c7-4dca-9b41-e332246b6ac9.png,521,2
data/D1/Ringspot/IMG20241024093421.png,751,1
data/D1/Ringspot/IMG20241024095908.png,752,1
data/D1/Ringspot/IMG_20230926_182700.jpg,753,1
data/D1/Ringspot/IMG_20230926_182738.jpg,754,11
data/D1/Ringspot/IMG_20230926_182844.jpg,754,11
data/D1/Ringspot/IMG_20230926_182856.jpg,754,11
data/D1/Ringspot/IMG_20230926_182907.jpg,754,11
data/D1/Ringspot/IMG_20230926_182950.jpg,755,2
data/D1/Ringspot/IMG_20230926_183011.jpg,754,11
data/D1/Ringspot/IMG_20230926_183027.jpg,754,11
data/D1/Ringspot/IMG_20230926_183048.jpg,754,11
data/D1/Ringspot/IMG_20230926_183113.jpg,756,1
data/D1/Ringspot/IMG_20230926_183126.jpg,754,11
data/D1/Ringspot/IMG_20230926_183304.jpg,757,1
data/D1/Ringspot/IMG_20230926_183336.jpg,754,11
data/D1/Ringspot/IMG_20230926_183405.jpg,754,11
data/D1/Ringspot/IMG_20230926_183428.jpg,755,2
data/D1/Ringspot/IMG_20230926_183455.jpg,754,11
data/D1/Ringspot/IMG_20231021_152944.jpg,758,45
data/D1/Ringspot/IMG_20231021_153013.jpg,758,45
data/D1/Ringspot/IMG_20231021_153032.jpg,758,45
data/D1/Ringspot/IMG_20231021_153043.jpg,759,1
data/D1/Ringspot/IMG_20231021_153051.jpg,758,45
data/D1/Ringspot/IMG_20231021_153105.jpg,758,45
data/D1/Ringspot/IMG_20231021_153112.jpg,758,45
data/D1/Ringspot/IMG_20231021_153132.jpg,758,45
data/D1/Ringspot/IMG_20231021_153136.jpg,758,45
data/D1/Ringspot/IMG_20231021_153141.jpg,758,45
data/D1/Ringspot/IMG_20231021_153158.jpg,758,45
data/D1/Ringspot/IMG_20231021_153219.jpg,758,45
data/D1/Ringspot/IMG_20231021_153228.jpg,760,1
data/D1/Ringspot/IMG_20231021_153232.jpg,758,45
data/D1/Ringspot/IMG_20231021_153247.jpg,758,45
data/D1/Ringspot/IMG_20231021_153253.jpg,758,45
data/D1/Ringspot/IMG_20231021_153301.jpg,758,45
data/D1/Ringspot/IMG_20231021_153316.jpg,758,45
data/D1/Ringspot/IMG_20231021_153322.jpg,758,45
data/D1/Ringspot/IMG_20231021_153333.jpg,758,45
data/D1/Ringspot/IMG_20231021_153347.jpg,758,45
data/D1/Ringspot/IMG_20231021_153358.jpg,758,45
data/D1/Ringspot/IMG_20231021_153405.jpg,758,45
data/D1/Ringspot/IMG_20231021_153413.jpg,758,45
data/D1/Ringspot/IMG_20231021_153422.jpg,761,1
data/D1/Ringspot/IMG_20231021_153434.jpg,758,45
data/D1/Ringspot/IMG_20231021_153452.jpg,758,45
data/D1/Ringspot/IMG_20231021_153457.jpg,758,45
data/D1/Ringspot/IMG_20231021_153518.jpg,758,45
data/D1/Ringspot/IMG_20231021_153521.jpg,758,45
data/D1/Ringspot/IMG_20231021_153523.jpg,758,45
data/D1/Ringspot/IMG_20231021_153528.jpg,758,45
data/D1/Ringspot/IMG_20231021_153540.jpg,762,2
data/D1/Ringspot/IMG_20231021_153545.jpg,762,2
data/D1/Ringspot/IMG_20231021_153554.jpg,763,2
data/D1/Ringspot/IMG_20231021_153600.jpg,764,1
data/D1/Ringspot/IMG_20231021_153606.jpg,765,1
data/D1/Ringspot/IMG_20231021_153611.jpg,766,1
data/D1/Ringspot/IMG_20231021_153616.jpg,767,1
data/D1/Ringspot/IMG_20231021_153622.jpg,763,2
data/D1/Ringspot/IMG_20231021_153634.jpg,768,1
data/D1/Ringspot/IMG_20231021_153655.jpg,769,1
data/D1/Ringspot/IMG_20231021_153658.jpg,770,1
data/D1/Ringspot/IMG_20231021_153707.jpg,771,1
data/D1/Ringspot/IMG_20231021_153715.jpg,772,1
data/D1/Ringspot/IMG_20231021_153725.jpg,773,1
data/D1/Ringspot/IMG_20231021_153734.jpg,774,1
data/D1/Ringspot/IMG_20231021_153741.jpg,775,1
data/D1/Ringspot/IMG_20231021_153747.jpg,776,1
data/D1/Ringspot/IMG_20231021_153754.jpg,777,1
data/D1/Ringspot/IMG_20231021_153800.jpg,778,1
data/D1/Ringspot/IMG_20231021_153804.jpg,779,1
data/D1/Ringspot/IMG_20231021_153812.jpg,780,1
data/D1/Ringspot/IMG_20231021_153816.jpg,781,5
data/D1/Ringspot/IMG_20231021_153819.jpg,781,5
data/D1/Ringspot/IMG_20231021_153821.jpg,781,5
data/D1/Ringspot/IMG_20231021_153824.jpg,781,5
data/D1/Ringspot/IMG_20231021_153826.jpg,781,5
data/D1/Ringspot/IMG_20231021_153910.jpg,782,1
data/D1/Ringspot/IMG_20231021_153921.jpg,783,5
data/D1/Ringspot/IMG_20231021_153930.jpg,784,3
data/D1/Ringspot/IMG_20231021_153938.jpg,783,5
data/D1/Ringspot/IMG_20231021_153950.jpg,785,1
data/D1/Ringspot/IMG_20231021_153954.jpg,783,5
data/D1/Ringspot/IMG_20231021_154000.jpg,783,5
data/D1/Ringspot/IMG_20231021_154011.jpg,784,3
data/D1/Ringspot/IMG_20231021_154021.jpg,783,5
data/D1/Ringspot/IMG_20231021_154025.jpg,758,45
data/D1/Ringspot/IMG_20231021_154027.jpg,758,45
data/D1/Ringspot/IMG_20231021_154029.jpg,758,45
data/D1/Ringspot/IMG_20231021_154052.jpg,786,1
data/D1/Ringspot/IMG_20231021_154105.jpg,787,1
data/D1/Ringspot/IMG_20231021_154112.jpg,758,45
data/D1/Ringspot/IMG_20231021_154117.jpg,788,1
